Name,RT [min],c_19,c_36,c_73,c_25,c_70,c_31,c_47,c_33,c_7,c_23,c_67,c_49,c_57,c_30,c_48,c_64,c_40,c_43,c_44,c_32
338.2820_6.50,6.504,1880.219051,1594.92744,1204.061632,2880.876681,1216.053441,7331.744267,4151.159294,1917.556834,1953.597595,2557.655081,1642.470681,2284.467222,3867.941749,977.4519581,3387.155479,2004.584527,1867.936367,3653.16293,3285.464477,3479.126847
339.2256_4.58,4.579,1252.69652,1794.954958,1994.525862,1022.023828,2165.122365,49.44450848,1573.904191,2540.603492,2249.908625,3345.402579,1823.475299,1701.975621,1841.529526,971.6897551,1926.14634,2929.228233,1143.923245,2476.574064,26.7276759,1457.13903
339.3135_7.38,7.38,786.2122895,357.7341506,516.0571608,616.0424289,609.2086922,1113.927533,505.9266194,470.3583654,906.8432443,289.4709841,379.7544191,347.0434229,441.2677628,418.4010741,690.8133257,496.9295823,324.3684049,383.0470094,598.1039403,793.8109115
340.1708_9.71,9.709,1479.370466,1202.818544,1012.293416,954.7834108,712.0114685,2294.510521,710.94388,856.419905,1550.80193,1361.313596,1304.791034,1071.228769,1479.849403,672.5274075,1277.133248,1360.92658,937.7910138,1433.778045,1335.368315,1028.870921
340.1710_6.76,6.756,3001.002241,4532.743579,4910.44128,3899.730039,1515.683832,7217.976553,6424.905671,3653.389828,6454.808482,7257.448495,6979.363964,3721.547149,9262.445291,3099.125238,6956.767204,6933.678843,4226.738675,4603.471801,6388.875684,8238.671441
340.1713_6.03,6.033,233.9638646,167.3016356,94.78693464,441.3064769,284.519576,362.687383,660.4421569,95.36454214,335.1814735,610.6220295,265.3983094,459.5941703,562.0677047,143.4129589,494.0963949,708.7463081,167.3106879,1546.654198,1265.930171,99.15861145
340.1733_3.32,3.319,649.616043,527.0557706,673.8464785,771.1522552,476.942923,9292.129774,599.6838963,767.7452172,448.744466,645.6713491,419.2081135,512.6775683,625.6916772,517.6389204,667.7899798,510.1405564,573.7446416,1455.812932,532.7738222,680.5263494
340.2399_5.84,5.838,2296.973843,485.1955375,534.5427188,2272.794744,765.148236,1068.112291,1905.593451,329.4285285,1822.888915,2155.089457,815.2295082,775.7629714,3042.138543,266.1041186,2585.392227,891.364672,480.9182959,1715.272932,3875.254154,220.2756801
340.2403_6.08,6.081,14782.12426,7787.472127,5139.157867,34729.97987,18902.44531,25020.83811,27289.31235,11502.74334,13044.14552,28290.13681,13401.65204,22564.52314,12445.63187,4988.558718,9382.926243,16564.85018,5067.479255,21249.57495,15569.71848,6512.939784
341.1487_2.60,2.595,40.53516048,380.3926992,285.2423678,1935.830619,53.93669265,919.4327055,379.9718547,180.4528082,109.1698916,1840.768454,454.586288,92.59082184,49.5053462,262.0306521,314.6451279,311.7227479,144.3456573,966.3130087,291.54597,361.9798205
341.2566_5.64,5.643,180.1220508,1188.031856,1398.868071,1573.455262,317.434693,1772.837716,649.2995068,268.4450662,751.6983571,1919.882744,1660.591672,476.0911277,2075.369654,640.7969459,3168.643945,1694.207636,567.3776685,276.4594114,1774.892914,774.6159467
342.0125_1.33,1.332,442.7477912,408.7399599,521.0140248,533.1735382,584.9770069,504.5795095,623.9893185,516.3624285,425.5197563,692.4010142,536.7885942,647.4075345,450.7591156,372.0405231,524.5687786,502.4561695,613.6562355,1737.742464,1758.598847,1225.808917
342.1494_5.55,5.548,1056.812444,164.5229086,211.130319,207.1616679,123.3271019,294.2534242,93.79409061,150.0142873,129.5953836,325.7806716,319.0604903,352.9370919,199.1418457,163.3413687,129.5767609,475.9456239,320.9207735,278.0777595,441.2172611,242.6623403
342.1871_6.47,6.466,1605.45179,1278.973674,1470.27953,1688.229353,2579.566258,411.1503154,3274.73449,2197.121524,2368.610549,3804.883587,2670.573229,2169.245834,2702.80133,1350.88914,2785.800457,3865.690566,2628.392819,4248.07081,3610.162984,1709.617673
342.1871_8.89,8.888,1564.825255,1254.869857,991.4466747,1050.553618,1311.163705,2084.904983,1244.040733,1123.160463,2085.900414,2117.59936,1365.086961,856.5256265,898.9742887,393.8853626,1343.433629,1438.251772,849.1995125,1240.813388,933.4536904,684.6203003
342.2170_6.01,6.012,1012.433103,471.1810082,212.6904298,748.3307866,637.068013,1318.138835,887.3067866,158.944268,1022.650567,1163.559125,704.7505237,825.4596525,534.2551919,95.85859448,946.3255837,3200.949683,397.5743832,1600.777167,1463.538482,127.7216035
342.2560_6.76,6.762,216917.741,169002.8839,215207.9615,165524.7305,265828.9579,257080.3991,200971.5314,227060.7515,97951.79031,216896.6439,190812.3477,247299.6572,153235.0303,212356.8319,271995.8387,250911.1296,185043.8517,198983.1664,175735.3775,242456.9843
342.2561_6.17,6.168,1983.633832,911.6965845,370.4125006,3340.840622,2104.053967,1920.397079,3736.732634,1522.259663,3613.577988,2814.61392,1809.516347,1988.364989,3426.092181,830.9637954,1536.059769,2311.160002,841.4776197,1998.323043,4766.328756,991.7636464
343.2206_3.32,3.322,3888.446001,3526.839811,5519.867756,4924.388384,2734.508149,13929.7464,3978.396263,5155.491402,2631.860794,3994.692483,2309.434001,3258.740846,4136.198449,3508.626353,4009.059,3304.241853,4081.094006,5068.71383,1443.6057,2154.499057
343.2568_7.05,7.054,1443.909089,999.4184197,896.4409233,1170.718066,1243.067138,2152.89834,778.1027512,1547.980444,1178.758335,911.0153514,734.1390398,493.535582,520.9460599,830.4009888,1637.611054,1013.644583,1547.977861,1049.393879,1367.768236,1424.302858
343.2721_5.75,5.748,148.5219718,140.8403325,66.19877671,140.3050292,589.9057615,3567.591061,671.0655302,550.0042441,2167.169443,2211.167706,1745.177963,1158.249437,1627.419682,970.9533923,3939.846858,2255.080343,1234.726765,1171.652439,1583.058774,509.6178541
343.2721_5.83,5.827,1633.085278,2333.828801,2182.43599,1733.084367,542.9729526,4861.580529,658.7107761,119.1895735,2234.695361,119.8704021,185.9602837,73.01752301,112.1726318,132.5722368,130.0441616,81.76019887,169.8299115,1229.016961,485.021801,103.8021747
343.2722_5.91,5.912,2357.776254,101.5683323,129.3584174,546.6934906,792.6647754,4734.563116,887.7802459,355.6510326,2550.94927,1480.117896,652.3192307,928.8987177,1325.099596,84.81207141,3961.044618,903.463881,305.3078826,3760.846728,2771.156075,173.348855
344.1810_4.58,4.577,838.0215014,1290.89673,1201.093086,615.1846719,1231.727796,49.92929684,1134.072724,1672.523378,1357.239027,1894.456208,1191.290511,1141.887229,1063.292313,558.2006408,957.2139489,1857.531671,701.5135703,1470.447067,48.97860563,1071.676695
344.2023_9.27,9.273,940.7841069,728.1590798,635.8268674,824.5594864,533.4801491,2499.074197,408.0806568,654.3958831,1393.203822,1374.563583,1068.192221,577.7895696,1209.561886,640.598969,1183.86771,874.0530837,1337.176357,769.4921412,1275.387149,789.822552
344.2027_6.62,6.619,448.1843211,601.3612367,594.3225326,871.4368148,486.5560132,1704.936945,917.8864224,700.7703306,1442.625085,1585.739249,1715.699606,636.4788008,2291.133146,353.5348467,1716.988134,1807.239036,900.7697092,1137.760228,1687.382758,1091.218013
344.2716_6.95,6.95,29244.53124,22898.07199,31538.56351,21873.75157,30712.09056,22337.81049,33657.34663,34851.15147,24973.87003,23817.92829,20216.52074,23736.40413,32118.46198,37269.59931,40547.8475,35315.27047,40058.04496,19462.62615,52631.73025,41186.34473
346.1528_4.65,4.647,610.3062326,353.1120538,1362.322421,326.3044295,392.545145,667.6518338,471.2858359,330.094463,397.8429687,2142.565974,766.0877868,2242.231817,210.7368191,154.656372,514.7700081,667.1449322,223.2327506,2058.180527,461.176641,401.8764796
346.1529_4.83,4.83,554.5585834,233.9872957,1465.876147,253.2680604,298.568344,396.7506688,416.9330099,327.9293247,284.2554306,1275.573917,455.1041726,1880.138405,186.298634,137.9852791,305.8071675,421.9280575,267.7318135,1364.21924,265.8956895,291.7365698
346.2142_5.32,5.322,225.7592007,50.81162842,44.28907535,112.4571835,72.52081993,162.4736812,182.8628313,145.8543054,180.2337821,110.500879,72.00519624,68.66316885,1453.085572,63.06097919,56.87118152,71.33247893,47.83687809,99.92865327,276.0362007,84.09872382
346.2183_6.85,6.85,235.2068371,386.7392252,402.5017684,305.5636643,106.7596223,1221.382817,733.8053457,243.416149,933.8929171,1021.158257,1059.348395,201.2097235,1875.724981,128.9834747,1073.039824,1379.231688,271.5512033,453.0603873,1133.170206,789.8353712
346.2872_7.20,7.202,9096.947298,5472.188142,5133.747583,4813.718972,6955.480601,6339.498572,4986.480909,7989.217891,9804.907879,6939.876359,5420.393939,4300.619292,6285.251686,7075.261836,9002.676595,6665.38472,8799.57421,4305.630857,7492.78635,7213.642615
347.2820_6.53,6.534,260.4457795,779.3808183,483.4918443,965.2191724,172.0584065,485.9044355,651.156162,218.5368655,618.0887931,798.035493,1061.079164,247.6518981,1368.100225,206.0809296,1648.557269,1001.934729,255.7066457,461.3878256,1064.191356,725.6357098
348.1761_3.31,3.31,2397.322132,2309.66838,2662.912459,2682.471397,1735.854221,10157.92356,2127.682978,2954.142327,1544.647297,2457.938955,1329.198612,1952.724781,2314.420348,2023.007687,2450.420569,2023.579083,2252.821574,3092.207612,862.6742049,1568.635421
348.2276_5.92,5.917,2153.176447,160.2891184,484.3945954,814.7611988,1036.256478,8309.200893,1926.747723,437.8428111,4268.751295,1642.059108,1184.612637,1191.06046,2205.108614,214.3108042,6396.930268,1247.805462,376.4968,4524.026621,3780.436666,401.1862077
348.2276_6.07,6.074,214.7437269,373.6848653,149.8223879,1315.071448,320.4299048,885.2021519,1545.515827,466.7304367,5116.355345,619.0620559,300.2994905,240.9012994,1308.194706,398.2967051,2814.602412,192.6906227,237.9543169,236.5256928,229.61927,220.5979028
348.2301_5.78,5.782,4859.976487,1390.811852,2785.000636,3869.650107,2452.67241,6341.320794,4280.415943,2835.915595,10344.15891,5696.180355,3118.317414,2990.766279,4491.875371,595.2683539,7166.486348,2477.638672,2150.598416,7989.465248,5753.359778,584.0074805
348.2338_7.17,7.165,69.00453807,411.2069344,429.6254563,236.2988052,75.06912003,975.3112672,649.7967425,163.6723353,831.0663652,613.7970217,648.3181779,153.2235926,1779.099071,151.8884229,1150.065158,1415.781058,253.3921371,257.3852327,742.0489502,1071.12123
349.2593_5.90,5.898,105.884102,118.6303548,129.0191512,117.6437311,125.9594408,2004.692238,119.7140014,157.4999474,144.6600676,169.004038,139.0796891,130.3201596,145.6998361,119.4287798,148.1155629,170.150514,140.764922,209.8186755,130.0499118,142.6255234
350.0888_1.97,1.967,16.59284658,251.8181028,1683.601811,30.45921627,16.91842796,265.7264134,1429.008451,23.62549117,50.74909732,557.883369,670.996584,16.85256008,4796.887731,17.05128307,2705.417747,3816.738473,30.42669427,31.98640729,16.90667608,277.4643691
350.2222_6.43,6.426,502.9935495,916.7393636,837.1567321,1843.870567,551.6813487,459.8474217,1134.929773,463.9704301,591.8710707,1151.644654,1429.969628,490.3269494,1482.827758,232.1184426,2054.469691,1812.432009,490.2131228,1033.142809,893.3799098,703.7815938
350.2460_5.81,5.809,1602.013891,255.6347403,448.0172372,2390.576066,936.4928441,4793.310588,1884.217401,461.4719819,2961.357035,2759.600796,975.8557539,1101.343516,2903.016423,103.2543586,2630.825726,736.7091738,554.5873161,3364.879573,4036.018053,169.9722863
351.1582_4.02,4.019,348.147527,745.9574205,617.9262211,550.9962753,292.3456264,2514.061665,506.318277,599.3583965,287.7494167,1059.223035,787.1996046,766.7769597,615.5958835,424.1986574,530.534252,1351.470753,496.0457444,415.1569027,2153.773926,454.5884537
352.2291_6.76,6.76,996.8323067,2036.993745,2197.880384,1734.78153,529.4346917,1524.744373,2186.829503,1415.595915,2519.404495,2953.461819,2226.205206,1705.485339,2681.041469,1309.645016,2218.80303,2944.381408,1680.498329,2002.041017,2414.002358,3100.642319
352.2615_5.84,5.842,1896.585077,2607.813713,2570.598738,3461.17606,2774.911012,9048.648649,3350.885367,1890.537525,1952.868774,4868.136019,2101.106396,2055.633476,4877.957793,882.2096182,7825.807775,3539.333382,1108.075361,2503.420723,9439.520859,1278.062199
353.1864_6.69,6.685,791.6143685,1096.817022,948.5406413,827.1776236,924.9744766,1295.020983,1296.848056,1499.775988,1840.735488,3093.61555,3523.472865,2335.832703,3841.237234,2154.923285,2714.622772,2042.388823,1574.396661,1592.5213,1409.936011,1744.803424
353.1990_5.51,5.508,94.94785191,107.6230914,149.7076779,181.403289,2042.402651,290.4638054,105.7930708,157.7937202,147.5423614,304.8565063,370.2101391,363.7939171,204.8259341,182.4597596,138.3874881,552.2460505,315.9445221,322.6573304,477.8653304,265.017211
354.1190_4.65,4.647,434.7170506,526.8629022,1583.854357,216.051261,385.3989604,413.5077992,362.327672,363.8234164,255.6661621,2015.838921,1091.520714,3108.89711,192.7893859,330.4500215,301.9134689,640.7141943,378.6935231,1212.214117,394.345812,735.4271239
354.2171_6.02,6.019,766.4302513,512.6762591,394.3169357,3036.507924,1285.566525,954.1085641,2384.595473,515.2539003,622.6204643,1884.479572,981.4200031,2199.642495,2035.722199,352.4785676,1276.913705,1149.505869,527.5916549,2902.780095,3333.400559,294.3218034
354.2557_5.79,5.791,134.5289953,301.0736612,55.61113882,77.35441204,2161.403929,593.2108374,275.0469353,1620.46131,628.6723426,339.8638582,152.5828544,86.10897729,498.6281569,206.7973608,78.93462979,111.7120732,954.5035645,2949.767493,2207.504632,197.2072662
354.2772_6.32,6.324,998.192383,768.71975,662.6034016,997.9145678,944.0196807,8524.74637,1647.413686,827.9922072,660.6494711,1449.497626,785.9412825,2606.713208,825.5358631,819.5180082,1976.334265,985.8760628,1207.739976,1894.536329,2031.939446,1265.062313
355.2719_5.74,5.739,225.5907933,840.634936,1641.066425,307.4854156,1150.182632,2012.816628,749.5062985,3442.52716,745.6473542,1090.233651,1522.851625,2376.396614,1043.0304,992.1525403,801.4058707,4237.094329,1655.250993,1968.16452,2383.52775,642.8017326
356.1779_5.04,5.042,828.9873666,951.1894285,1078.535124,422.9125913,907.8869181,32.54455171,692.0093215,1184.920293,989.3433114,1489.498537,883.4523926,655.5906674,700.5467397,421.7734628,804.8855417,1596.428954,693.2394097,3058.08304,32.17296314,1155.077573
356.2327_6.09,6.09,2558.251477,291.9150754,328.3591265,3452.701067,2376.141373,3188.120773,4186.221431,1791.846638,3900.768472,4240.691449,1370.73355,2918.719324,3100.150424,498.2121735,2749.797168,1958.763622,600.7528077,4206.993606,3963.915873,344.677886
356.2350_5.80,5.8,3194.708961,578.6620529,510.0413157,5607.612662,2214.632879,4957.756925,4343.858381,467.504746,3059.126584,5286.021501,2504.408861,3405.169035,4237.254423,274.5564053,4245.37136,2493.499237,490.1347467,5577.289346,4040.229088,243.9142203
356.2717_5.78,5.78,357.5575627,566.2923503,911.1891629,429.9140826,808.7500957,1550.320187,512.7728614,1026.338563,389.9835395,500.9274166,404.7358797,888.7159854,722.4271486,567.8977388,148.2327324,1211.53356,1034.849827,1663.46808,3213.520418,580.8399755
356.2717_5.69,5.69,89.79949132,864.6802582,911.1891629,287.3795253,310.5608494,1550.320187,58.26457342,2846.930987,146.1569996,609.9367815,648.2748563,1907.846512,775.4540272,66.97747561,89.69872109,2568.815581,618.7952105,470.4337729,3213.520418,279.3877715
356.2926_6.50,6.499,6907.093618,6655.166145,4553.106548,8753.374097,3821.288966,27838.92333,17392.54845,6298.202802,6438.5661,9808.96872,5985.34301,9897.624063,17957.12537,2860.396373,12921.52628,7480.663555,7448.39939,11714.74434,12867.53601,14129.65095
358.1597_6.47,6.466,934.7180782,655.7851142,621.1060714,667.5827714,963.5327586,376.1910315,1027.879019,628.314113,835.0722771,1263.238514,691.5866554,529.4175608,779.8364801,395.4749519,887.2923074,1384.294926,684.5945986,981.3858114,941.1277687,349.4338908
358.1751_4.20,4.199,782.9068526,776.7041834,1006.56357,693.2418005,424.2389674,579.5919179,538.5809603,912.8538671,529.6956554,679.0697016,292.0464337,501.399059,698.5341468,589.7786296,563.6386874,475.8276506,663.1794577,2483.238298,92.69398879,715.4468954
358.2505_5.83,5.832,899.8532561,85.98044135,98.31345362,1087.392261,320.3160763,772.8200742,619.3876494,106.3264828,224.952627,1182.184206,423.4672265,573.4982782,1278.419031,86.52875619,865.618178,441.7057813,107.6132762,823.0334817,2101.20559,105.3903198
359.2671_5.88,5.876,359.016355,219.1787751,137.4627171,777.1589219,229.360463,3082.487577,1093.550698,167.4037486,2300.380965,846.7529596,321.0242007,215.5017796,823.3346314,115.1394562,2007.354768,117.3984056,70.33614279,924.9380123,510.4978015,191.3001721
360.1597_9.81,9.81,1451.093226,1412.447984,1181.840858,904.276391,819.1509898,1985.002008,582.0090483,782.0742479,1275.567979,1712.036783,732.5978995,800.5266629,846.2378566,942.2157242,1003.183911,1020.263742,914.1015491,1057.472014,1124.53296,454.8058179
360.1599_8.88,8.881,2127.560541,2054.917463,1760.48861,1465.934299,1931.377491,3099.962443,1667.225481,1753.992676,2601.536973,3657.263193,1924.494911,1305.590856,1291.271853,1586.312684,2047.30969,1871.695568,1149.863847,2221.05508,1879.715443,1230.902773
360.1600_6.47,6.467,1498.705838,1206.301287,1854.69905,1329.777115,1941.424964,564.6395551,4181.868913,1909.466385,2257.056387,3940.142541,2450.811504,1575.952371,2838.892071,1147.747224,2848.304438,6114.6757,2231.652028,3586.279709,3580.040699,1750.178633
361.1835_6.52,6.516,144.1353556,311.5937555,412.8882566,216.7866269,147.4350188,740.9086785,851.8525674,220.5264275,1289.49138,1599.093945,1544.181574,505.5414597,2003.10263,297.8908633,1726.862592,2081.627797,415.6828707,489.8272732,1440.189977,1855.631253
361.2828_5.65,5.65,943.8753716,177.5914101,206.7801085,258.1730976,217.292804,2066.593757,296.830191,119.1505475,1248.303588,284.0810359,215.5326475,293.7696762,320.718336,108.296388,803.200481,363.6906417,217.6861951,1065.024954,812.010872,149.1437998
361.2981_6.97,6.971,15725.89398,12904.06939,19256.09226,6050.851791,18811.8625,13185.09701,20511.22502,20480.34848,11569.63059,11124.29287,11218.0019,14256.65629,20629.52685,25023.77265,23406.22516,16363.89386,23032.19764,10786.12129,32025.83586,26303.75789
362.1552_6.46,6.462,430.2764752,436.7529148,446.626916,634.4864793,779.3479362,531.1840362,1081.576695,613.5660357,852.9724305,1408.058935,876.6662666,564.4836654,1087.160349,441.5522785,999.0760516,1733.384399,751.8969916,1275.446644,1254.537943,654.8294962
